file,seed,result,objective,time,steps,intervals,cplex_10_objective,cplex_10_time,cplex_10_relative_objective,cplex_10_relative_time,cplex_100_objective,cplex_100_time,cplex_100_relative_objective,cplex_100_relative_time
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.2_seed1000_data.dat,1000,0,236798421.95493215,8.20332670211792,528,147,205310180.20680612,4.133472204208374,0.1329748800189172,0.5038775553265727,233300173.15230954,74.49902677536011,0.01477310859482167,9.081562819645606
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.2_seed1001_data.dat,1001,0,197198057.44375727,3.7529854774475098,272,136,169999081.99862766,3.660944938659668,0.13792719764943429,0.9754753810423906,194114172.08953422,74.47067904472351,0.015638517915434313,19.84305015093549
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.2_seed1002_data.dat,1002,0,207508652.44667637,10.731433868408203,626,163,179663128.02638292,3.7493958473205566,0.13418970289660057,0.3493844246068774,204354181.12968075,73.70165705680847,0.015201637521144942,6.867829402907243
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.2_seed1003_data.dat,1003,0,203072480.9669703,10.122015953063965,641,143,174929833.9729423,3.6867661476135254,0.13858424765394675,0.36423239843813227,199980268.7359321,71.69872379302979,0.01522713573160674,7.083443073543701
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.2_seed1004_data.dat,1004,0,216067029.29457074,11.207079648971558,717,153,186625463.89599133,3.752265691757202,0.1362612588079824,0.33481208390461803,212682392.85202488,79.78767967224121,0.015664752061414624,7.119399716193068
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.2_seed1005_data.dat,1005,0,179714501.71111232,6.529629468917847,433,135,154441123.05222452,3.4358623027801514,0.14063071381693107,0.5261956010115801,176776764.16704077,63.73730945587158,0.016346691647588424,9.761244456407837
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.2_seed1006_data.dat,1006,0,201868480.6864796,8.307914018630981,559,141,173724522.1793002,3.606252670288086,0.1394172998750091,0.4340743852428966,198566058.7889468,77.89138960838318,0.016359274545003175,9.375565206104348
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.2_seed1007_data.dat,1007,0,210972727.88675618,5.204709053039551,354,129,182223568.98979223,3.548783540725708,0.1362695509743593,0.6818409068712915,207648737.1310416,65.01098990440369,0.01575554712217976,12.49080193376751
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.2_seed1008_data.dat,1008,0,227223418.4637428,8.055674314498901,572,152,194910066.18686756,4.34666109085083,0.14220960363744967,0.539577560009787,223671867.004476,62.94981670379639,0.015630217533381095,7.814344801712871
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.2_seed1009_data.dat,1009,0,225995346.6677217,5.36563515663147,330,159,194660235.62342182,3.499131679534912,0.13865378870110773,0.6521374594786383,222447899.72520122,68.78649067878723,0.015696991087768897,12.819822569145979
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.4_seed1000_data.dat,1000,0,242303464.75676835,6.273019313812256,386,150,210136458.93082094,6.360716819763184,0.13275503863817065,1.0139801109424023,238723673.71623528,92.93686270713806,0.014773998564678264,14.81533182952345
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.4_seed1001_data.dat,1001,0,201507513.227677,7.375389814376831,497,142,173818442.16315907,5.396285772323608,0.13740962121463385,0.7316610929234737,198367008.43904215,98.05020141601562,0.015585050593555186,13.294239882058381
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.4_seed1002_data.dat,1002,0,212927044.87661263,6.785914897918701,435,147,184508585.4586656,4.763277053833008,0.13346571091715947,0.7019358664951643,209703503.0357484,93.64559078216553,0.01513918461007255,13.799994870387696
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.4_seed1003_data.dat,1003,0,210314760.8916591,9.118661642074585,546,151,181318320.74557686,4.92094087600708,0.13787163593818974,0.5396560448411942,207119700.46956313,95.18728113174438,0.01519180303156124,10.4387337602855
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.4_seed1004_data.dat,1004,0,222004529.996948,11.903231859207153,728,158,191821007.17343414,5.797394514083862,0.1359590402228676,0.48704373590770444,218537527.39033204,99.59445238113403,0.015616810191502052,8.367009360075407
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.4_seed1005_data.dat,1005,0,186588785.4264533,5.175215482711792,352,133,160232706.2522028,5.370707988739014,0.14125221467095683,1.0377747567575262,183534909.76832205,82.32725048065186,0.016366876772103602,15.907985040559646
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.4_seed1006_data.dat,1006,0,207873047.85544786,7.600703001022339,462,158,179022944.95388427,5.055345058441162,0.1387871260810375,0.6651154581044922,204491980.17067215,85.8789496421814,0.01626506042826129,11.298816652963572
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.4_seed1007_data.dat,1007,0,217250269.56961033,6.972841739654541,460,137,187918512.5159273,5.2487311363220215,0.13501367391530286,0.7527391746857662,213850589.2424702,88.62173986434937,0.015648681743296124,12.709558480347784
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.4_seed1008_data.dat,1008,0,231698191.97529876,7.51066517829895,474,158,198909064.03653365,5.542008638381958,0.14151654641422814,0.7378851948286607,228086074.02816552,84.9890992641449,0.015589754569678857,11.315788581510649
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.4_seed1009_data.dat,1009,0,231741377.59934142,6.682729244232178,431,157,199614151.8976186,4.865155220031738,0.13863396357843233,0.7280192032665133,228099556.96751034,98.90501236915588,0.015715021070287404,14.800092709804185
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.6_seed1000_data.dat,1000,0,243661550.06765583,6.953139305114746,436,149,211282585.98458177,7.546421051025391,0.13288499590552394,1.0853257384724373,240055171.6247798,111.8443193435669,0.014800769517696504,16.085442047924158
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.6_seed1001_data.dat,1001,0,202539824.91924295,8.253152132034302,523,151,174755786.941751,6.999640703201294,0.1371781475004733,0.8481172515931762,199387125.75600907,113.61032319068909,0.015565823484299576,13.765688717855431
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.6_seed1002_data.dat,1002,0,214718214.14940953,7.454582691192627,473,150,186086037.23702174,6.631246089935303,0.1333476855972003,0.8895529588490483,211465462.66072202,113.44467091560364,0.015148931363708719,15.218111544947408
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.6_seed1003_data.dat,1003,0,211885665.82903337,8.34438180923462,515,146,182676851.29466754,6.5438151359558105,0.13785177218138903,0.7842180865590133,208666188.5853825,115.81294250488281,0.01519440794191628,13.879151883572026
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.6_seed1004_data.dat,1004,0,223209961.65096742,13.180206775665283,772,157,192898869.11258024,8.294086217880249,0.13579632519172474,0.6292834671754683,219730697.89208388,116.03472805023193,0.015587403595920363,8.803710747882024
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.6_seed1005_data.dat,1005,0,188706817.22141454,7.652641773223877,500,132,162045874.50024897,6.487620115280151,0.14128235065235403,0.8477621594649752,185616721.51954606,105.5171127319336,0.01637511430359607,13.788325111614592
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.6_seed1006_data.dat,1006,0,209503420.61609226,10.11965274810791,652,153,180428830.60160357,6.271278381347656,0.1387785933470121,0.6197128041295892,206101455.55935687,136.93311500549316,0.01623823156075995,13.531404526810052
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.6_seed1007_data.dat,1007,0,218400540.6001741,6.937446594238281,447,137,188913607.32662573,6.374261140823364,0.13501309654507723,0.9188194898851321,214985226.16334167,115.74207282066345,0.015637847907550947,16.68367046123138
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.6_seed1008_data.dat,1008,0,232388847.6121605,6.813340187072754,444,148,199557767.33833742,6.86386513710022,0.14127648814118518,1.00741559185953,228771414.57832298,107.49619102478027,0.015566293610934165,15.777311578942948
MCQN_K400_I80_T500_alpr1000_cs20_ar0.2_sr0.99_nz0.6_seed1009_data.dat,1009,0,233050299.08719605,4.908210277557373,328,154,200684793.234899,5.876728773117065,0.13887777007395063,1.1973262025851277,229382632.2512864,113.60515999794006,0.01573766199946992,23.145943953826887
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.2_seed1000_data.dat,1000,0,47861179.628026634,18.527584314346313,1001,206,41791036.2048894,4.767859220504761,0.12682811978964822,0.25733841711965133,47230817.01624875,121.48800873756409,0.0131706451173376,6.557142403259408
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.2_seed1001_data.dat,1001,0,39139386.22809619,21.89514470100403,1198,208,33853968.79832214,5.214584112167358,0.1350408869207027,0.23816166476069178,38579461.57015508,138.17448544502258,0.014305913094241852,6.310736345062219
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.2_seed1002_data.dat,1002,0,39394409.90854922,24.034056186676025,1251,207,34309824.648875535,4.359116315841675,0.1290686996321843,0.1813724775370325,38861455.14606398,111.28044819831848,0.013528690078679823,4.630115172153505
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.2_seed1003_data.dat,1003,0,40945027.89658861,20.3276948928833,1106,201,35648750.27669658,4.590129375457764,0.12935093445945112,0.22580668391794692,40393699.45417044,124.8306143283844,0.013465088943414793,6.140913418180407
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.2_seed1004_data.dat,1004,0,36837617.79651968,22.50600504875183,1179,217,32085167.78120289,4.3286659717559814,0.12901078570194055,0.19233382212344463,36325354.87271225,92.1022641658783,0.013905973145088442,4.092341753517301
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.2_seed1005_data.dat,1005,0,34561444.25781847,17.231248378753662,981,193,29792039.78712514,4.6180336475372314,0.13799783467134466,0.2680034287725388,34041271.358534664,121.40290927886963,0.015050670203578973,7.045508637003973
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.2_seed1006_data.dat,1006,0,38299189.07588433,12.863000392913818,721,191,33255847.336843982,4.792541980743408,0.13168272907939876,0.37258352128976086,37747542.06882286,101.08068299293518,0.014403621078463501,7.858250789498551
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.2_seed1007_data.dat,1007,0,41731551.01452681,8.96702766418457,523,187,36290138.251807585,4.187587261199951,0.13039085848558704,0.46699836534749395,41141842.814950034,93.29015064239502,0.014130991665550475,10.403687167711944
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.2_seed1008_data.dat,1008,0,42269417.19884615,26.751728534698486,1316,216,36565133.29657708,4.441804885864258,0.13495061631521096,0.16603805171329356,41683706.073653124,90.8737998008728,0.013856617006042153,3.3969318910740443
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.2_seed1009_data.dat,1009,0,39264540.10982272,18.486194372177124,915,226,34097389.80444437,5.213406801223755,0.13159839109093993,0.28201622769206935,38720925.78204504,120.19659399986267,0.013844917736390067,6.501965281765405
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.4_seed1000_data.dat,1000,0,47750670.46850793,18.886927366256714,1049,206,41698510.48638317,5.610827684402466,0.12674502625290307,0.2970746683987752,47122052.59135527,133.17638492584229,0.013164587449452444,7.051246735018133
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.4_seed1001_data.dat,1001,0,39055922.90551019,26.900174617767334,1417,203,33791781.904836,6.761187314987183,0.1347847038056166,0.25134362178160274,38497825.83988406,143.81387972831726,0.014289690886997082,5.346206177908207
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.4_seed1002_data.dat,1002,0,39378239.819881365,21.10679817199707,1159,206,34298378.60928139,5.6761980056762695,0.129001733796015,0.26892747821917523,38845536.00050551,117.78030180931091,0.01352787280011701,5.580206947995222
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.4_seed1003_data.dat,1003,0,40959887.01031451,22.522328853607178,1240,201,35659695.4953801,5.780173063278198,0.12939956386109447,0.25664189084746647,40408495.54689661,136.88911151885986,0.01346174278456997,6.0779288149385
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.4_seed1004_data.dat,1004,0,36883894.35633701,23.500902891159058,1188,221,32120085.016324908,5.351077318191528,0.12915689688265347,0.22769666948432785,36371263.618041426,105.29035639762878,0.013898498172211308,4.480268561819324
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.4_seed1005_data.dat,1005,0,34523254.349376895,19.122304677963257,1061,195,29755145.89383667,5.977586507797241,0.13811294866024945,0.31259759785575814,34002909.87401789,139.42362999916077,0.015072289248664049,7.291152000095156
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.4_seed1006_data.dat,1006,0,38220921.489889875,17.450411081314087,941,200,33188676.834092543,6.058921813964844,0.1316620442322002,0.34720797038716994,37670226.751183696,115.95440697669983,0.014408201509527908,6.644795153328158
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.4_seed1007_data.dat,1007,0,41743087.93022409,8.535464525222778,494,183,36296679.052788034,5.352514743804932,0.13047450841538208,0.6270912061069376,41153837.73844895,104.80474948883057,0.014116114091993094,12.278739977083454
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.4_seed1008_data.dat,1008,0,42199557.00128415,22.153237342834473,1107,219,36494669.81198064,6.061004400253296,0.13518831937335046,0.2735945228435764,41614061.151044525,97.78014016151428,0.013874454895860876,4.413808178385339
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.4_seed1009_data.dat,1009,0,39316092.3896232,15.16172742843628,815,230,34142481.24597649,5.776228666305542,0.1315901664991558,0.3809743113751043,38771433.81402512,134.28332471847534,0.01385332423681649,8.856729904444984
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.6_seed1000_data.dat,1000,0,47648038.59692069,17.82972240447998,970,211,41608121.70765893,6.872042179107666,0.1267610811927964,0.3854262014410816,47020470.173566006,159.50536680221558,0.013170918296629374,8.946037587334366
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.6_seed1001_data.dat,1001,0,39053416.07346895,23.083775758743286,1247,209,33789325.197631635,7.256994247436523,0.13479207211820565,0.3143763967940921,38495524.73071009,175.21171951293945,0.014285340409385318,7.590253923107691
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.6_seed1002_data.dat,1002,0,39362693.940065145,19.26359748840332,1034,202,34287446.107715264,6.138084411621094,0.12893547987537668,0.3186364548634396,38830223.39499006,126.01728916168213,0.013527289211603373,6.541731846169673
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.6_seed1003_data.dat,1003,0,40981367.41176756,24.139566659927368,1333,199,35675129.90490194,7.081393480300903,0.12947926928719236,0.29335213759476036,40429444.2981354,170.641841173172,0.01346765978027556,7.068968700935472
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.6_seed1004_data.dat,1004,0,36899354.75359785,20.14605402946472,1035,223,32134098.886523742,6.9562530517578125,0.12914198361719245,0.3452910948011907,36386701.9040864,123.05082082748413,0.013893274094757949,6.1079366037396445
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.6_seed1005_data.dat,1005,0,34566201.71953763,14.298125505447388,788,184,29792607.57258954,7.226817846298218,0.13810004887664426,0.5054381319806502,34045212.72716406,174.29274129867554,0.01507220829759538,12.189901482699423
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.6_seed1006_data.dat,1006,0,38163989.18511893,16.904988527297974,923,188,33137119.878119577,7.049098491668701,0.13171760642253433,0.4169833348473382,37613975.86791807,135.70459151268005,0.014411840296174424,8.027487939051003
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.6_seed1007_data.dat,1007,0,41783846.92190723,9.803889513015747,558,183,36328912.44393695,5.921899318695068,0.13055127471066488,0.6040357055057681,41194201.25757615,123.61227011680603,0.01411180893499607,12.608492777554977
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.6_seed1008_data.dat,1008,0,42114661.146135,18.1610689163208,932,208,36412787.720913865,6.8075714111328125,0.1353892746622376,0.3748442034166312,41529837.297489196,121.43236351013184,0.013886466915084689,6.6864105890267425
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.8_nz0.6_seed1009_data.dat,1009,0,39394214.205417305,16.29301881790161,853,228,34203274.7159226,6.560183763504028,0.1317690832066621,0.40263770862991727,38847590.82577419,146.98420882225037,0.013875727455630867,9.021299887087503
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.9_nz0.2_seed1000_data.dat,1000,0,45110596.1847543,19.03380537033081,1004,202,39568942.4124933,4.91763710975647,0.12284594398984837,0.2583633180058623,44521725.02841288,120.72736144065857,0.013053943111938636,6.342786378852224
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.9_nz0.2_seed1001_data.dat,1001,0,36318875.43840705,33.36452054977417,1639,206,31579322.036735725,4.88539457321167,0.1304983522881677,0.1464248397013077,35803693.60792708,135.87069845199585,0.014184960967573615,4.072310832379562
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.9_nz0.2_seed1002_data.dat,1002,0,36784207.03288591,26.795703887939453,1355,199,32197289.029524244,4.697539329528809,0.1246980259561082,0.17530942083753717,36290227.15524544,99.61493730545044,0.01342912944130729,3.717571209252181
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.9_nz0.2_seed1003_data.dat,1003,0,38192648.79632286,20.939201831817627,1088,193,33431886.700259767,5.18840765953064,0.12465126787753597,0.2477844046398525,37683390.51373446,126.31467056274414,0.013333934635018838,6.032449162928738
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.9_nz0.2_seed1004_data.dat,1004,0,34510461.984550595,29.09455108642578,1514,220,30232123.98999533,4.489166021347046,0.12397220287779867,0.15429576514213655,34032279.185557485,98.9826729297638,0.013856169158418691,3.4021034603948466
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.9_nz0.2_seed1005_data.dat,1005,0,31771880.685855515,22.265729188919067,1136,192,27559461.510136534,4.9948530197143555,0.1325832492375657,0.2243291911679287,31296282.789100267,128.76743245124817,0.014969145246947221,5.783212009752258
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.9_nz0.2_seed1006_data.dat,1006,0,35761097.16484007,15.422380447387695,877,176,31237737.171677887,4.426842451095581,0.12648828900052608,0.2870401535092086,35249483.906059116,102.23338270187378,0.014306419526858615,6.628897727600182
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.9_nz0.2_seed1007_data.dat,1007,0,38814643.84884782,10.546869039535522,624,176,33976616.392530665,4.485368967056274,0.12464438615377813,0.4252796683302524,38269073.56790713,99.40709972381592,0.014055784797749315,9.425271078192296
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.9_nz0.2_seed1008_data.dat,1008,0,39179204.584891275,17.19454550743103,920,190,34026672.1755168,4.350377321243286,0.13151191975350754,0.2530091487072553,38638859.221149415,87.79705023765564,0.013791636901945525,5.106098919550509
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.9_nz0.2_seed1009_data.dat,1009,0,36644234.05663589,22.4838969707489,1201,214,31977860.246143006,4.496037721633911,0.12734264832171732,0.19996701316872098,36139380.13314639,120.89162540435791,0.01377717222057947,5.376809258716827
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.9_nz0.4_seed1000_data.dat,1000,0,45024464.58275995,16.812318325042725,907,205,39502014.143236905,6.449759483337402,0.1226544388856011,0.38363296236963274,44436641.75715649,180.79232716560364,0.013055631667156684,10.753563171374475
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.9_nz0.4_seed1001_data.dat,1001,0,36220805.353117555,28.26599359512329,1398,197,31504113.857280463,6.400347948074341,0.1302205031018484,0.22643279552637371,35707907.79369293,161.1182301044464,0.014160302467721864,5.700073113023135
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.9_nz0.4_seed1002_data.dat,1002,0,36774661.321471766,21.953699588775635,1149,207,32196076.590860333,5.275275945663452,0.1245037905471645,0.24029097803454347,36280991.59763208,122.25877642631531,0.013424181381962707,5.568937296054789
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.9_nz0.4_seed1003_data.dat,1003,0,38226499.92187585,20.469107151031494,1102,192,33462437.196682017,5.875883340835571,0.12462722809909954,0.2870610475327679,37717190.5474873,142.95998907089233,0.013323463446285431,6.9841829453556885
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.9_nz0.4_seed1004_data.dat,1004,0,34560298.54300679,26.610974311828613,1336,215,30271755.393143274,5.422710418701172,0.12408871828832327,0.20377722195202638,34081855.672499,99.8341896533966,0.013843713471179015,3.7516172269205557
MCQN_K400_I80_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.01_sr0.9_nz0.4_seed1005_data.dat,1005,0,31730208.609137796,25.036532402038574,1219,190,27521210.02424201,6.110592603683472,0.13264957179271936,0.2440670499236517,31254630.40038506,145.75877237319946,0.014988184118517817,5.821843457895599
